;ano;turno;tipo_eleicao;sigla_uf;id_municipio;id_municipio_tse;cargo;sigla_partido;numero_candidato;sequencial_candidato;id_candidato_bd;resultado;votos;total_votos;%votos;dif_votos
1246;2020;1;eleicao ordinaria;SP;3528700;66753;prefeito;PSOL;50;250001209854;1061322;eleito;1237;2415;0.51222;0.08986
1247;2020;1;eleicao ordinaria;SP;3528700;66753;prefeito;PT;13;250001113753;1100260;nao eleito;158;2415;0.06542;0.08986
1248;2020;1;eleicao ordinaria;SP;3528809;66770;prefeito;DEM;25;250000995853;1718400;nao eleito;557;8453;0.06589;0.17887000000000003
1249;2020;1;eleicao ordinaria;SP;3528809;66770;prefeito;MDB;15;250000998581;1602069;eleito;4704;8453;0.55649;0.17887000000000003
1250;2020;1;eleicao ordinaria;SP;3528809;66770;prefeito;PV;43;250001224408;21322;nao eleito;3192;8453;0.37762;0.17887000000000003
1251;2020;1;eleicao ordinaria;SP;3528858;61867;prefeito;PSDB;45;250000651773;1664761;eleito;1610;2388;0.6742;0.34840000000000004
1252;2020;1;eleicao ordinaria;SP;3528858;61867;prefeito;PTB;14;250000745026;379834;nao eleito;778;2388;0.3258;0.34840000000000004
1253;2020;1;eleicao ordinaria;SP;3528908;66796;prefeito;DEM;25;250000982703;1181213;nao eleito;582;1799;0.32351;0.14118999999999998
1254;2020;1;eleicao ordinaria;SP;3528908;66796;prefeito;PSB;40;250000984207;1574362;nao eleito;215;1799;0.11951;0.14118999999999998
1255;2020;1;eleicao ordinaria;SP;3528908;66796;prefeito;PV;43;250000978940;1179766;eleito;836;1799;0.4647;0.14118999999999998
1256;2020;1;eleicao ordinaria;SP;3528908;66796;prefeito;REPUBLICANOS;10;250001181599;1179878;nao eleito;166;1799;0.09227;0.14118999999999998
1257;2020;1;eleicao ordinaria;SP;3529005;66818;prefeito;PDT;12;250000667586;1515272;nao eleito;787;74056;0.01063;0.6292
1258;2020;1;eleicao ordinaria;SP;3529005;66818;prefeito;PRTB;28;250001104197;1734618;nao eleito;8464;74056;0.11429;0.6292
1259;2020;1;eleicao ordinaria;SP;3529005;66818;prefeito;PSDB;45;250000791556;1172426;eleito;55060;74056;0.74349;0.6292
1260;2020;1;eleicao ordinaria;SP;3529005;66818;prefeito;PSL;17;250001275251;1579304;nao eleito;1179;74056;0.01592;0.6292
1261;2020;1;eleicao ordinaria;SP;3529005;66818;prefeito;PSOL;50;250001166485;1580204;nao eleito;5498;74056;0.07424;0.6292
1262;2020;1;eleicao ordinaria;SP;3529005;66818;prefeito;PT;13;250000744381;1331130;nao eleito;1336;74056;0.01804;0.6292
1263;2020;1;eleicao ordinaria;SP;3529005;66818;prefeito;PV;43;250001117668;1656850;nao eleito;1732;74056;0.02339;0.6292
1264;2020;1;eleicao ordinaria;SP;3529104;66834;prefeito;MDB;15;250001022882;1144838;nao eleito;458;1487;0.308;0.38399999999999995
1265;2020;1;eleicao ordinaria;SP;3529104;66834;prefeito;PSB;40;250001271484;;eleito;1029;1487;0.692;0.38399999999999995
1266;2020;1;eleicao ordinaria;SP;3529203;66850;prefeito;CIDADANIA;23;250000701107;976499;nao eleito;3443;13298;0.25891;0.048280000000000045
1267;2020;1;eleicao ordinaria;SP;3529203;66850;prefeito;DEM;25;250000675097;1460668;nao eleito;3358;13298;0.25252;0.048280000000000045
1268;2020;1;eleicao ordinaria;SP;3529203;66850;prefeito;PSD;55;250000675160;1459806;nao eleito;1587;13298;0.11934;0.048280000000000045
1269;2020;1;eleicao ordinaria;SP;3529203;66850;prefeito;PV;43;250000637099;1373794;nao eleito;825;13298;0.06204;0.048280000000000045
1270;2020;1;eleicao ordinaria;SP;3529203;66850;prefeito;REPUBLICANOS;10;250001155510;1373787;eleito;4085;13298;0.30719;0.048280000000000045
1271;2020;1;eleicao ordinaria;SP;3529302;66877;prefeito;PATRIOTA;51;250000817681;4213;nao eleito;5224;41447;0.12604;0.29527000000000003
1272;2020;1;eleicao ordinaria;SP;3529302;66877;prefeito;PP;11;250001238501;1591533;nao eleito;6172;41447;0.14891;0.29527000000000003
1273;2020;1;eleicao ordinaria;SP;3529302;66877;prefeito;PSB;40;250001167861;1190102;nao eleito;2804;41447;0.06765;0.29527000000000003
1274;2020;1;eleicao ordinaria;SP;3529302;66877;prefeito;PSD;55;250001123334;947411;nao eleito;1318;41447;0.0318;0.29527000000000003
1275;2020;1;eleicao ordinaria;SP;3529302;66877;prefeito;PT;13;250000817954;602482;eleito;18410;41447;0.44418;0.29527000000000003
1276;2020;1;eleicao ordinaria;SP;3529302;66877;prefeito;PTB;14;250001232957;1666802;nao eleito;3364;41447;0.08116;0.29527000000000003
1277;2020;1;eleicao ordinaria;SP;3529302;66877;prefeito;REPUBLICANOS;10;250001211925;61888;nao eleito;4155;41447;0.10025;0.29527000000000003
1278;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;MDB;15;250000937033;1738258;nao eleito;2948;373476;0.00789;0.00717000000000001
1279;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PDT;12;250000831174;1251269;nao eleito;5174;373476;0.01385;0.00717000000000001
1280;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PMN;33;250001247099;1476873;nao eleito;793;373476;0.00212;0.00717000000000001
1281;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PP;11;250000660280;1389086;nao eleito;3898;373476;0.01044;0.00717000000000001
1282;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PRTB;28;250000848766;1003374;nao eleito;7425;373476;0.01988;0.00717000000000001
1283;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PSB;40;250000769104;1465159;2º turno;70490;373476;0.18874;0.00717000000000001
1284;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PSD;55;250000682145;1434054;nao eleito;37675;373476;0.10088;0.00717000000000001
1285;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PSDB;45;250000769490;921253;nao eleito;18134;373476;0.04855;0.00717000000000001
1286;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PSL;17;250000769353;1375677;nao eleito;1991;373476;0.00533;0.00717000000000001
1287;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PSOL;50;250000770359;66972;nao eleito;2426;373476;0.0065;0.00717000000000001
1288;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;PT;13;250000831198;1465226;2º turno;38330;373476;0.10263;0.00717000000000001
1289;2020;1;eleicao ordinaria;SP;3529401;66893;prefeito;UP;80;250000659181;100472;nao eleito;3950;373476;0.01058;0.00717000000000001
1290;2020;2;eleicao ordinaria;SP;3529401;66893;prefeito;PSB;40;250000769104;1465159;nao eleito;88783;373476;0.23772;0.00717000000000001
1291;2020;2;eleicao ordinaria;SP;3529401;66893;prefeito;PT;13;250000831198;1465226;eleito;91459;373476;0.24489;0.00717000000000001
1292;2020;1;eleicao ordinaria;SP;3529609;66931;prefeito;AVANTE;70;250001040870;1656217;eleito;1326;2974;0.44586;0.057489999999999986
1293;2020;1;eleicao ordinaria;SP;3529609;66931;prefeito;DEM;25;250000864525;1345636;nao eleito;1155;2974;0.38837;0.057489999999999986
1294;2020;1;eleicao ordinaria;SP;3529609;66931;prefeito;PODE;19;250001000250;54808;nao eleito;493;2974;0.16577;0.057489999999999986
1295;2020;1;eleicao ordinaria;SP;3529658;61964;prefeito;PP;11;250001017823;1499590;eleito;992;1537;0.64541;0.30709000000000003
1296;2020;1;eleicao ordinaria;SP;3529658;61964;prefeito;PSDB;45;250001158442;1395828;nao eleito;520;1537;0.33832;0.30709000000000003
1297;2020;1;eleicao ordinaria;SP;3529658;61964;prefeito;PSL;17;250000969945;1583104;nao eleito;25;1537;0.01627;0.30709000000000003
1298;2020;1;eleicao ordinaria;SP;3529708;66958;prefeito;MDB;15;250000881388;1241068;nao eleito;5023;11229;0.44732;0.10535999999999995
1299;2020;1;eleicao ordinaria;SP;3529708;66958;prefeito;PSDB;45;250000881880;1117260;eleito;6206;11229;0.55268;0.10535999999999995
1300;2020;1;eleicao ordinaria;SP;3529807;66974;prefeito;MDB;15;250000651358;662166;nao eleito;1342;3868;0.34695;0.23680999999999996
1301;2020;1;eleicao ordinaria;SP;3529807;66974;prefeito;PSD;55;250000988766;1497754;nao eleito;2258;3868;0.58376;0.23680999999999996
1302;2020;1;eleicao ordinaria;SP;3529807;66974;prefeito;REPUBLICANOS;10;250000637101;1671303;nao eleito;268;3868;0.06929;0.23680999999999996
1303;2020;1;eleicao ordinaria;SP;3529906;66990;prefeito;PL;22;250000751088;95162;eleito;4814;10658;0.45168;0.07713000000000003
1304;2020;1;eleicao ordinaria;SP;3529906;66990;prefeito;PRTB;28;250001132184;443654;nao eleito;1852;10658;0.17377;0.07713000000000003
1305;2020;1;eleicao ordinaria;SP;3529906;66990;prefeito;PSDB;45;250000891549;1588285;nao eleito;3992;10658;0.37455;0.07713000000000003
1306;2020;1;eleicao ordinaria;SP;3530003;67016;prefeito;DEM;25;250001270610;108473;eleito;1329;2020;0.65792;0.31583999999999995
1307;2020;1;eleicao ordinaria;SP;3530003;67016;prefeito;MDB;15;250000887280;1012847;nao eleito;691;2020;0.34208;0.31583999999999995
1308;2020;1;eleicao ordinaria;SP;3530102;67032;prefeito;PSDB;45;250001084106;1791242;nao eleito;800;12238;0.06537;0.42228999999999994
1309;2020;1;eleicao ordinaria;SP;3530102;67032;prefeito;PSL;17;250001184508;158562;eleito;8303;12238;0.67846;0.42228999999999994
1310;2020;1;eleicao ordinaria;SP;3530102;67032;prefeito;PV;43;250001082019;45356;nao eleito;3135;12238;0.25617;0.42228999999999994
1311;2020;1;eleicao ordinaria;SP;3530201;67059;prefeito;DEM;25;250001097007;1676737;nao eleito;3966;9760;0.40635;0.18730000000000002
1312;2020;1;eleicao ordinaria;SP;3530201;67059;prefeito;PSDB;45;250001190808;1305113;eleito;5794;9760;0.59365;0.18730000000000002
1313;2020;1;eleicao ordinaria;SP;3530300;67075;prefeito;DEM;25;250000908949;1186060;nao eleito;4018;27604;0.14556;0.22004
1314;2020;1;eleicao ordinaria;SP;3530300;67075;prefeito;MDB;15;250000820111;778577;nao eleito;5634;27604;0.2041;0.22004
1315;2020;1;eleicao ordinaria;SP;3530300;67075;prefeito;PATRIOTA;51;250001241649;1062050;nao eleito;651;27604;0.02358;0.22004
1316;2020;1;eleicao ordinaria;SP;3530300;67075;prefeito;PP;11;250001115505;895618;nao eleito;1445;27604;0.05235;0.22004
1317;2020;1;eleicao ordinaria;SP;3530300;67075;prefeito;PSC;20;250001091226;1747050;nao eleito;1149;27604;0.04162;0.22004
1318;2020;1;eleicao ordinaria;SP;3530300;67075;prefeito;PSDB;45;250000908929;671801;eleito;11708;27604;0.42414;0.22004
1319;2020;1;eleicao ordinaria;SP;3530300;67075;prefeito;PTB;14;250001106011;1666719;nao eleito;2999;27604;0.10864;0.22004
1320;2020;1;eleicao ordinaria;SP;3530409;67091;prefeito;DEM;25;250001094799;648703;nao eleito;1486;3177;0.46774;0.02895000000000003
1321;2020;1;eleicao ordinaria;SP;3530409;67091;prefeito;PSDB;45;250000908814;1542238;eleito;1578;3177;0.49669;0.02895000000000003
1322;2020;1;eleicao ordinaria;SP;3530409;67091;prefeito;PTB;14;250001115698;229793;nao eleito;113;3177;0.03557;0.02895000000000003
1323;2020;1;eleicao ordinaria;SP;3530508;67113;prefeito;PL;22;250000836794;1490646;nao eleito;4880;29257;0.1668;0.22548999999999997
1324;2020;1;eleicao ordinaria;SP;3530508;67113;prefeito;PSB;40;250001249405;829311;nao eleito;513;29257;0.01753;0.22548999999999997
1325;2020;1;eleicao ordinaria;SP;3530508;67113;prefeito;PSD;55;250000980639;1470754;eleito;12406;29257;0.42404;0.22548999999999997
1326;2020;1;eleicao ordinaria;SP;3530508;67113;prefeito;PSDB;45;250001154582;1724500;nao eleito;5809;29257;0.19855;0.22548999999999997
1327;2020;1;eleicao ordinaria;SP;3530508;67113;prefeito;REPUBLICANOS;10;250000778242;1463115;nao eleito;5649;29257;0.19308;0.22548999999999997
1328;2020;1;eleicao ordinaria;SP;3530607;67130;prefeito;PDT;12;250001224050;1662414;nao eleito;1850;386904;0.00478;0.08514
1329;2020;1;eleicao ordinaria;SP;3530607;67130;prefeito;PODE;19;250000780243;1690850;2º turno;54591;386904;0.1411;0.08514
1330;2020;1;eleicao ordinaria;SP;3530607;67130;prefeito;PRTB;28;250001025021;148818;nao eleito;16971;386904;0.04386;0.08514
1331;2020;1;eleicao ordinaria;SP;3530607;67130;prefeito;PSDB;45;250000720963;1466177;2º turno;81555;386904;0.21079;0.08514
1332;2020;1;eleicao ordinaria;SP;3530607;67130;prefeito;PT;13;250000829799;1681073;nao eleito;33509;386904;0.08661;0.08514
1333;2020;1;eleicao ordinaria;SP;3530607;67130;prefeito;PTC;36;250000997374;14190;nao eleito;2058;386904;0.00532;0.08514
1334;2020;2;eleicao ordinaria;SP;3530607;67130;prefeito;PODE;19;250000780243;1690850;eleito;114656;386904;0.29634;0.08514
1335;2020;2;eleicao ordinaria;SP;3530607;67130;prefeito;PSDB;45;250000720963;1466177;nao eleito;81714;386904;0.2112;0.08514
1336;2020;1;eleicao ordinaria;SP;3530706;67156;prefeito;CIDADANIA;23;250000922029;1674779;eleito;25099;68552;0.36613;0.14453000000000002
1337;2020;1;eleicao ordinaria;SP;3530706;67156;prefeito;PL;22;250000921216;187588;nao eleito;15191;68552;0.2216;0.14453000000000002
1338;2020;1;eleicao ordinaria;SP;3530706;67156;prefeito;PRTB;28;250000978983;1186608;nao eleito;3111;68552;0.04538;0.14453000000000002
1339;2020;1;eleicao ordinaria;SP;3530706;67156;prefeito;PT;13;250000923938;1686567;nao eleito;1727;68552;0.02519;0.14453000000000002
1340;2020;1;eleicao ordinaria;SP;3530706;67156;prefeito;REPUBLICANOS;10;250000669522;824366;nao eleito;10206;68552;0.14888;0.14453000000000002
1341;2020;1;eleicao ordinaria;SP;3530706;67156;prefeito;SOLIDARIEDADE;77;250000676038;831693;nao eleito;13218;68552;0.19282;0.14453000000000002
1342;2020;1;eleicao ordinaria;SP;3530805;67172;prefeito;PDT;12;250001082897;1552025;eleito;14373;41873;0.34325;0.06357000000000002
1343;2020;1;eleicao ordinaria;SP;3530805;67172;prefeito;PODE;19;250000799044;223047;nao eleito;3869;41873;0.0924;0.06357000000000002
1344;2020;1;eleicao ordinaria;SP;3530805;67172;prefeito;PRTB;28;250001137503;1504041;nao eleito;394;41873;0.00941;0.06357000000000002
1345;2020;1;eleicao ordinaria;SP;3530805;67172;prefeito;PSD;55;250001218266;1755475;nao eleito;2507;41873;0.05987;0.06357000000000002
1346;2020;1;eleicao ordinaria;SP;3530805;67172;prefeito;PSDB;45;250001050486;1446634;nao eleito;11711;41873;0.27968;0.06357000000000002
1347;2020;1;eleicao ordinaria;SP;3530805;67172;prefeito;PSL;17;250000834193;1280873;nao eleito;1234;41873;0.02947;0.06357000000000002
1348;2020;1;eleicao ordinaria;SP;3530805;67172;prefeito;PTB;14;250000787506;1585393;nao eleito;5478;41873;0.13082;0.06357000000000002
1349;2020;1;eleicao ordinaria;SP;3530805;67172;prefeito;REPUBLICANOS;10;250000662067;1147920;nao eleito;2307;41873;0.0551;0.06357000000000002
1350;2020;1;eleicao ordinaria;SP;3530904;67199;prefeito;PSDB;45;250001039920;1588132;eleito;1482;2588;0.57264;0.14528000000000002
1351;2020;1;eleicao ordinaria;SP;3530904;67199;prefeito;PSL;17;250000763087;90828;nao eleito;1106;2588;0.42736;0.14528000000000002
1352;2020;1;eleicao ordinaria;SP;3531001;67210;prefeito;MDB;15;250000974588;1292151;eleito;1178;1686;0.6987;0.42468
1353;2020;1;eleicao ordinaria;SP;3531001;67210;prefeito;PTB;14;250001136822;1450816;nao eleito;46;1686;0.02728;0.42468
1354;2020;1;eleicao ordinaria;SP;3531001;67210;prefeito;PTC;36;250001267053;1324755;nao eleito;462;1686;0.27402;0.42468
1355;2020;1;eleicao ordinaria;SP;3531100;67237;prefeito;PSB;40;250000660880;1734661;nao eleito;3875;30877;0.1255;0.05525000000000002
1356;2020;1;eleicao ordinaria;SP;3531100;67237;prefeito;PSDB;45;250000744336;1574417;nao eleito;12340;30877;0.39965;0.05525000000000002
1357;2020;1;eleicao ordinaria;SP;3531100;67237;prefeito;PT;13;250001123150;1036806;nao eleito;320;30877;0.01036;0.05525000000000002
1358;2020;1;eleicao ordinaria;SP;3531100;67237;prefeito;PTC;36;250001051113;1772670;nao eleito;296;30877;0.00959;0.05525000000000002
1359;2020;1;eleicao ordinaria;SP;3531100;67237;prefeito;REPUBLICANOS;10;250000959062;1656232;eleito;14046;30877;0.4549;0.05525000000000002
1360;2020;1;eleicao ordinaria;SP;3531209;67253;prefeito;DEM;25;250001229257;1770857;eleito;2612;4511;0.57903;0.15806000000000003
1361;2020;1;eleicao ordinaria;SP;3531209;67253;prefeito;REPUBLICANOS;10;250001219297;1370586;nao eleito;1899;4511;0.42097;0.15806000000000003
1362;2020;1;eleicao ordinaria;SP;3531308;67270;prefeito;DEM;25;250000788317;465298;nao eleito;6889;23327;0.29532;0.028770000000000018
1363;2020;1;eleicao ordinaria;SP;3531308;67270;prefeito;MDB;15;250000744270;927538;nao eleito;7603;23327;0.32593;0.028770000000000018
1364;2020;1;eleicao ordinaria;SP;3531308;67270;prefeito;PATRIOTA;51;250000844974;1342616;nao eleito;561;23327;0.02405;0.028770000000000018
1365;2020;1;eleicao ordinaria;SP;3531308;67270;prefeito;PTB;14;250000984609;1658250;eleito;8274;23327;0.3547;0.028770000000000018
1366;2020;1;eleicao ordinaria;SP;3531407;67296;prefeito;AVANTE;70;250000661127;74410;nao eleito;94;9030;0.01041;0.31772
1367;2020;1;eleicao ordinaria;SP;3531407;67296;prefeito;CIDADANIA;23;250000963136;1234826;nao eleito;2800;9030;0.31008;0.31772
1368;2020;1;eleicao ordinaria;SP;3531407;67296;prefeito;PP;11;250001100508;1699554;eleito;5669;9030;0.6278;0.31772
1369;2020;1;eleicao ordinaria;SP;3531407;67296;prefeito;PSL;17;250001221987;1520616;nao eleito;467;9030;0.05172;0.31772
1370;2020;1;eleicao ordinaria;SP;3531506;67318;prefeito;MDB;15;250001120587;1373324;eleito;6544;10337;0.63307;0.26614000000000004
1371;2020;1;eleicao ordinaria;SP;3531506;67318;prefeito;PSDB;45;250001105152;1426813;nao eleito;3793;10337;0.36693;0.26614000000000004
1372;2020;1;eleicao ordinaria;SP;3531605;67334;prefeito;DEM;25;250001165846;1483210;eleito;1534;2872;0.53412;0.09993000000000002
1373;2020;1;eleicao ordinaria;SP;3531605;67334;prefeito;PSD;55;250001097931;1732744;nao eleito;91;2872;0.03169;0.09993000000000002
1374;2020;1;eleicao ordinaria;SP;3531605;67334;prefeito;PSDB;45;250001271202;578525;nao eleito;1247;2872;0.43419;0.09993000000000002
1375;2020;1;eleicao ordinaria;SP;3531704;67350;prefeito;PSD;55;250001102718;1152703;eleito;964;2901;0.3323;0.04480999999999996
1376;2020;1;eleicao ordinaria;SP;3531704;67350;prefeito;PSDB;45;250001084606;1789356;nao eleito;660;2901;0.22751;0.04480999999999996
1377;2020;1;eleicao ordinaria;SP;3531704;67350;prefeito;PSL;17;250000978260;593719;nao eleito;834;2901;0.28749;0.04480999999999996
1378;2020;1;eleicao ordinaria;SP;3531704;67350;prefeito;PTB;14;250000994956;1308681;nao eleito;443;2901;0.15271;0.04480999999999996
1379;2020;1;eleicao ordinaria;SP;3531803;67377;prefeito;DEM;25;250001120585;1580747;nao eleito;7407;27882;0.26566;0.011220000000000008
1380;2020;1;eleicao ordinaria;SP;3531803;67377;prefeito;MDB;15;250001036534;1322893;nao eleito;3029;27882;0.10864;0.011220000000000008
1381;2020;1;eleicao ordinaria;SP;3531803;67377;prefeito;PODE;19;250001038752;536751;nao eleito;1935;27882;0.0694;0.011220000000000008
1382;2020;1;eleicao ordinaria;SP;3531803;67377;prefeito;PRTB;28;250001160875;1508655;nao eleito;3039;27882;0.109;0.011220000000000008
1383;2020;1;eleicao ordinaria;SP;3531803;67377;prefeito;PSL;17;250000894867;1379418;nao eleito;3099;27882;0.11115;0.011220000000000008
1384;2020;1;eleicao ordinaria;SP;3531803;67377;prefeito;PT;13;250000894689;1759915;nao eleito;1653;27882;0.05929;0.011220000000000008
1385;2020;1;eleicao ordinaria;SP;3531803;67377;prefeito;PTB;14;250001036292;1331857;eleito;7720;27882;0.27688;0.011220000000000008
1386;2020;1;eleicao ordinaria;SP;3531902;67393;prefeito;CIDADANIA;23;250001206793;1658605;eleito;5865;14099;0.41599;0.16753000000000004
1387;2020;1;eleicao ordinaria;SP;3531902;67393;prefeito;DEM;25;250000986368;1029760;nao eleito;3468;14099;0.24597;0.16753000000000004
1388;2020;1;eleicao ordinaria;SP;3531902;67393;prefeito;PL;22;250001206177;603606;nao eleito;436;14099;0.03092;0.16753000000000004
1389;2020;1;eleicao ordinaria;SP;3531902;67393;prefeito;PSD;55;250000983757;1451742;nao eleito;3503;14099;0.24846;0.16753000000000004
1390;2020;1;eleicao ordinaria;SP;3531902;67393;prefeito;PSDB;45;250001207575;1310508;nao eleito;827;14099;0.05866;0.16753000000000004
1391;2020;1;eleicao ordinaria;SP;3532009;67415;prefeito;PODE;19;250001117857;1119605;nao eleito;1950;7670;0.25424;0.49151999999999996
1392;2020;1;eleicao ordinaria;SP;3532009;67415;prefeito;PSD;55;250000957702;1329761;eleito;5720;7670;0.74576;0.49151999999999996
1393;2020;1;eleicao ordinaria;SP;3532058;61069;prefeito;MDB;15;250001184473;1717182;nao eleito;1108;2640;0.4197;0.16060000000000002
1394;2020;1;eleicao ordinaria;SP;3532058;61069;prefeito;PTB;14;250001173389;1481952;eleito;1532;2640;0.5803;0.16060000000000002
1395;2020;1;eleicao ordinaria;SP;3532108;67431;prefeito;PL;22;250001220342;649489;nao eleito;237;1926;0.12305;0.17134
1396;2020;1;eleicao ordinaria;SP;3532108;67431;prefeito;PODE;19;250001123961;1141480;eleito;865;1926;0.44912;0.17134
1397;2020;1;eleicao ordinaria;SP;3532108;67431;prefeito;PP;11;250001119126;1292248;nao eleito;535;1926;0.27778;0.17134
1398;2020;1;eleicao ordinaria;SP;3532108;67431;prefeito;PTB;14;250001121284;1216266;nao eleito;289;1926;0.15005;0.17134
1399;2020;1;eleicao ordinaria;SP;3532157;62340;prefeito;DEM;25;250001273606;1496411;eleito;859;1932;0.44462;0.07143
1400;2020;1;eleicao ordinaria;SP;3532157;62340;prefeito;PSDB;45;250001254730;1181225;nao eleito;352;1932;0.18219;0.07143
1401;2020;1;eleicao ordinaria;SP;3532157;62340;prefeito;PT;13;250000771136;1369778;nao eleito;721;1932;0.37319;0.07143
1402;2020;1;eleicao ordinaria;SP;3532207;67458;prefeito;PL;22;250000997512;1798484;nao eleito;1762;3544;0.49718;0.005640000000000034
1403;2020;1;eleicao ordinaria;SP;3532207;67458;prefeito;PSDB;45;250001093391;1206815;eleito;1782;3544;0.50282;0.005640000000000034
1404;2020;1;eleicao ordinaria;SP;3532306;67474;prefeito;MDB;15;250001103968;1056666;nao eleito;1308;4307;0.30369;0.28442
1405;2020;1;eleicao ordinaria;SP;3532306;67474;prefeito;PSB;40;250001040954;1655609;eleito;2533;4307;0.58811;0.28442
1406;2020;1;eleicao ordinaria;SP;3532306;67474;prefeito;PSL;17;250001208064;425652;nao eleito;466;4307;0.1082;0.28442
1407;2020;1;eleicao ordinaria;SP;3532405;67490;prefeito;PRTB;28;250000756816;1414843;nao eleito;365;10473;0.03485;0.15163000000000004
1408;2020;1;eleicao ordinaria;SP;3532405;67490;prefeito;PSD;55;250000681397;1770013;nao eleito;4260;10473;0.40676;0.15163000000000004
1409;2020;1;eleicao ordinaria;SP;3532405;67490;prefeito;PSDB;45;250000681247;1704222;eleito;5848;10473;0.55839;0.15163000000000004
1410;2020;1;eleicao ordinaria;SP;3532504;67512;prefeito;PSD;55;250001099602;158961;nao eleito;2538;5692;0.44589;0.10821999999999998
1411;2020;1;eleicao ordinaria;SP;3532504;67512;prefeito;PSDB;45;250001095960;1493768;eleito;3154;5692;0.55411;0.10821999999999998
1412;2020;1;eleicao ordinaria;SP;3532603;67539;prefeito;PODE;19;250001225826;1457086;nao eleito;2182;5632;0.38743;0.05787999999999999
1413;2020;1;eleicao ordinaria;SP;3532603;67539;prefeito;PSD;55;250001118863;1292148;nao eleito;942;5632;0.16726;0.05787999999999999
1414;2020;1;eleicao ordinaria;SP;3532603;67539;prefeito;SOLIDARIEDADE;77;250001111151;1395702;eleito;2508;5632;0.44531;0.05787999999999999
1415;2020;1;eleicao ordinaria;SP;3532702;67555;prefeito;PSDB;45;250001090363;1659954;eleito;961;3062;0.31385;0.002939999999999998
1416;2020;1;eleicao ordinaria;SP;3532702;67555;prefeito;PSL;17;250000782177;1437838;nao eleito;414;3062;0.13521;0.002939999999999998
1417;2020;1;eleicao ordinaria;SP;3532702;67555;prefeito;PTB;14;250000961425;1183665;nao eleito;952;3062;0.31091;0.002939999999999998
1418;2020;1;eleicao ordinaria;SP;3532702;67555;prefeito;SOLIDARIEDADE;77;250000990551;1662920;nao eleito;735;3062;0.24004;0.002939999999999998
1419;2020;1;eleicao ordinaria;SP;3532801;67571;prefeito;AVANTE;70;250001076233;1679036;nao eleito;909;3724;0.24409;0.17374
1420;2020;1;eleicao ordinaria;SP;3532801;67571;prefeito;PDT;12;250000979288;1317678;nao eleito;1048;3724;0.28142;0.17374
1421;2020;1;eleicao ordinaria;SP;3532801;67571;prefeito;PSDB;45;250000649539;697834;eleito;1695;3724;0.45516;0.17374
1422;2020;1;eleicao ordinaria;SP;3532801;67571;prefeito;REPUBLICANOS;10;250000796844;590641;nao eleito;72;3724;0.01933;0.17374
1423;2020;1;eleicao ordinaria;SP;3532843;61425;prefeito;MDB;15;250001168924;1681777;nao eleito;631;1685;0.37448;0.06647000000000003
1424;2020;1;eleicao ordinaria;SP;3532843;61425;prefeito;PSDB;45;250001263062;1517878;eleito;743;1685;0.44095;0.06647000000000003
1425;2020;1;eleicao ordinaria;SP;3532843;61425;prefeito;REPUBLICANOS;10;250000970673;1145234;nao eleito;311;1685;0.18457;0.06647000000000003
1426;2020;1;eleicao ordinaria;SP;3532868;62367;prefeito;MDB;15;250001051367;1434242;eleito;537;616;0.87175;0.7435
1427;2020;1;eleicao ordinaria;SP;3532868;62367;prefeito;REPUBLICANOS;10;250001049967;1391166;nao eleito;79;616;0.12825;0.7435
1428;2020;1;eleicao ordinaria;SP;3532900;67598;prefeito;PATRIOTA;51;250000652433;1511749;nao eleito;829;5272;0.15725;0.36438000000000004
1429;2020;1;eleicao ordinaria;SP;3532900;67598;prefeito;PL;22;250001188441;1492009;nao eleito;1261;5272;0.23919;0.36438000000000004
1430;2020;1;eleicao ordinaria;SP;3532900;67598;prefeito;PTB;14;250001097411;1035247;eleito;3182;5272;0.60357;0.36438000000000004
1431;2020;1;eleicao ordinaria;SP;3533007;67610;prefeito;PATRIOTA;51;250000909567;1785079;nao eleito;386;10939;0.03529;0.34702
1432;2020;1;eleicao ordinaria;SP;3533007;67610;prefeito;PDT;12;250000752461;1447502;nao eleito;165;10939;0.01508;0.34702
1433;2020;1;eleicao ordinaria;SP;3533007;67610;prefeito;PSD;55;250000677498;1107386;eleito;6941;10939;0.63452;0.34702
1434;2020;1;eleicao ordinaria;SP;3533007;67610;prefeito;PSDB;45;250001274338;1707537;nao eleito;3145;10939;0.2875;0.34702
1435;2020;1;eleicao ordinaria;SP;3533007;67610;prefeito;PT;13;250001099605;1684546;nao eleito;302;10939;0.02761;0.34702
1436;2020;1;eleicao ordinaria;SP;3533106;67636;prefeito;DEM;25;250001165898;47846;nao eleito;486;1680;0.28929;0.12024000000000001
